Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
66,,BTAUT22101199601,LEITINGER Julia,AUT,1+2,3,22:53.0,,,,+2:26.0,0,21.0,55.4,+9.3,34,1:37.3,+9.1,53,19:52.3,+1:30.7,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
67,,BTUSA22502198301,DUNKLEE Susan,USA,0+3,3,22:55.8,,74,,+2:28.8,0,67.0,1:06.3,+20.2,68,1:47.5,+19.3,47,19:46.1,+1:24.5,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
68,,BTSLO21604199701,KLEMENCIC Polona,SLO,2+0,2,22:56.6,,73,,+2:29.6,0,50.0,1:00.2,+14.1,51,1:41.8,+13.6,73,20:16.4,+1:54.8,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
69,,BTITA22410199001,SANFILIPPO Federica,ITA,2+1,3,22:57.9,,72,,+2:30.9,0,69.0,1:06.8,+20.7,71,1:48.5,+20.3,51,19:48.4,+1:26.8,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
70,,BTBLR21602199601,SOLA Hanna,BLR,1+1,2,22:59.1,,,,+2:32.1,0,999.0,56.7,+10.6,30,1:36.6,+8.4,79,20:25.1,+2:03.5,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
71,,BTCAN22208199701,BANKES Megan,CAN,1+2,3,22:59.9,,70,,+2:32.9,0,79.0,1:09.6,+23.5,80,1:51.9,+23.7,45,19:43.5,+1:21.9,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
72,,BTEST20401199501,TOMINGAS Tuuli,EST,1+1,2,23:00.0,,69,,+2:33.0,0,60.0,1:02.5,+16.4,62,1:45.4,+17.2,74,20:18.6,+1:57.0,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
73,,BTJPN20601198901,TANAKA Yurie,JPN,0+1,1,23:03.2,,68,,+2:36.2,0,88.0,1:14.9,+28.8,89,1:56.6,+28.4,81,20:34.4,+2:12.8,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
73,,BTRUS20807199501,DERBUSHEVA Tamara,RUS,0+1,1,23:03.2,,,,+2:36.2,0,12.0,52.8,+6.7,14,1:33.7,+5.5,86,20:55.4,+2:33.8,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
75,,BTKAZ21002199401,VISHNEVSKAYA-SHEPORENKO Galina,KAZ,1+1,2,23:08.5,,66,,+2:41.5,0,76.0,1:09.2,+23.1,75,1:50.5,+22.3,76,20:22.1,+2:00.5,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
76,,BTEST22105199301,GAIM Grete,EST,0+1,1,23:10.1,,,,+2:43.1,0,999.0,1:00.1,+14.0,54,1:42.2,+14.0,84,20:53.0,+2:31.4,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
77,,BTFIN20812199401,MINKKINEN Suvi,FIN,1+2,3,23:20.1,,64,,+2:53.1,0,22.0,55.7,+9.6,24,1:36.1,+7.9,77,20:22.3,+2:00.7,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
78,,BTFRA21505198701,BESCOND Anais,FRA,1+3,4,23:22.8,,,,+2:55.8,0,78.0,1:09.4,+23.3,73,1:50.1,+21.9,46,19:46.0,+1:24.4,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
79,,BTLTU22503199601,LESCINSKAITE Gabriele,LTU,0+0,0,23:24.9,,62,,+2:57.9,0,999.0,1:11.2,+25.1,84,1:53.9,+25.7,89,21:22.0,+3:00.4,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
80,,BTSLO21905199401,EINFALT Lea,SLO,2+0,2,23:33.5,,61,,+3:06.5,0,93.0,1:18.3,+32.2,94,2:03.8,+35.6,80,20:29.6,+2:08.0,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
81,,BTLTU21704198501,KOCERGINA Natalja,LTU,1+2,3,23:34.4,,59,,+3:07.4,0,77.0,1:09.3,+23.2,81,1:52.4,+24.2,75,20:19.8,+1:58.2,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
82,,BTCHN21809199801,MENG Fanqi,CHN,0+1,1,23:38.2,,57,,+3:11.2,0,95.0,1:24.3,+38.2,95,2:04.9,+36.7,85,20:53.9,+2:32.3,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
83,,BTITA21711199101,GONTIER Nicole,ITA,2+3,5,23:38.6,,,,+3:11.6,0,55.0,1:00.6,+14.5,49,1:41.7,+13.5,50,19:47.3,+1:25.7,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
84,,BTSVK21409199701,MACHYNIAKOVA Veronika,SVK,0+1,1,23:58.3,,53,,+3:31.3,0,32.0,56.8,+10.7,37,1:39.1,+10.9,94,21:43.1,+3:21.5,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
85,,BTKAZ22403199701,AKHATOVA Lyudmila,KAZ,1+2,3,23:59.5,,51,,+3:32.5,0,999.0,1:00.9,+14.8,49,1:41.7,+13.5,83,20:51.7,+2:30.1,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
86,,BTRUS21101198401,FROLINA Anna,KOR,3+2,5,23:59.9,,49,,+3:32.9,0,75.0,1:08.9,+22.8,64,1:46.2,+18.0,68,20:06.3,+1:44.7,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
87,,BTGER22410198902,HAMMERSCHMIDT Maren,GER,4+2,6,24:04.6,,,,+3:37.6,0,20.0,55.3,+9.2,18,1:34.5,+6.3,34,19:32.9,+1:11.3,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
88,,BTBUL23007199801,ZDRAVKOVA Maria,BUL,0+2,2,24:17.0,,45,,+3:50.0,0,999.0,59.2,+13.1,47,1:41.6,+13.4,91,21:33.5,+3:11.9,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
89,,BTKAZ21701199401,KONDRATYEVA Anastassiya,KAZ,3+2,5,24:20.6,,43,,+3:53.6,0,89.0,1:15.4,+29.3,91,1:58.0,+29.8,70,20:07.0,+1:45.4,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
90,,BTSLO23112199901,VINDISAR Nika,SLO,2+1,3,24:21.5,,41,,+3:54.5,0,2.0,48.1,+2.0,11,1:32.1,+3.9,88,21:19.6,+2:58.0,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
91,,BTJPN22609199201,HACHISUKA Asuka,JPN,1+3,4,24:41.9,,39,,+4:14.9,0,45.0,59.3,+13.2,58,1:43.4,+15.2,87,21:08.0,+2:46.4,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
92,,BTKOR20506199601,KO Eunjung,KOR,0+2,2,24:46.8,,37,,+4:19.8,0,999.0,1:00.4,+14.3,57,1:43.3,+15.1,95,21:59.2,+3:37.6,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
93,,BTKOR20306198901,KIM Seonsu,KOR,1+2,3,25:02.1,,35,,+4:35.1,0,81.0,1:10.8,+24.7,88,1:55.2,+27.0,93,21:41.7,+3:20.1,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
94,,BTUSA22911198801,DREISSIGACKER Emily,USA,2+2,4,25:04.1,,,,+4:37.1,0,999.0,58.0,+11.9,42,1:40.1,+11.9,90,21:32.7,+3:11.1,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
95,,BTBUL20101199401,KADEVA Daniela,BUL,1+3,4,25:16.3,,31,,+4:49.3,0,59.0,1:01.2,+15.1,64,1:46.2,+18.0,92,21:35.0,+3:13.4,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
96,,BTLAT21807199901,PUCE Ieva,LAT,2+1,3,26:00.5,,29,,+5:33.5,0,999.0,1:07.9,+21.8,74,1:50.4,+22.2,96,22:38.8,+4:17.2,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
,DNF,BTUKR21206199201,GHILENKO Alla,MDA,,,,,,,,0,,,,0,,,0,,,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
,DNS,BTFIN20202199701,FELLMAN Jenny,FIN,,,,,,,,0,,,,0,,,0,,,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
,DNS,BTCAN21607199701,MOSER Nadia,CAN,,,,,,,,0,,,,0,,,0,,,BT1920SWRLCP03SWSP,BT1920SWRLCP03,Annecy-Le Grand Bornand,Women 7.5km Sprint,2019-12-20,1920,Female
1,,BTNOR11605199301,BOE Johannes Thingnes,NOR,1+0+0+0,1,30:07.8,60,160,yr,0.0,105,12.0,1:38.7,+18.8,5,2:42.8,+2:42.8,1,26:32.9,+26:32.9,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
2,,BTFRA11608199201,FILLON MAILLET Quentin,FRA,0+0+0+0,0,30:29.8,54,154,,+22.0,77,13.0,1:39.0,+19.1,10,2:48.8,+2:48.8,15,27:11.7,+27:11.7,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
3,,BTNOR11205199201,CHRISTIANSEN Vetle Sjaastad,NOR,0+0+1+0,1,31:07.8,48,148,,+1:00.0,364,39.0,1:50.8,+30.9,12,2:50.4,+2:50.4,3,26:51.4,+26:51.4,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
4,,BTNOR12907198801,BOE Tarjei,NOR,0+0+1+1,2,31:09.5,43,143,,+1:01.7,63,38.0,1:50.6,+30.7,19,2:55.8,+2:55.8,11,27:08.1,+27:08.1,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
5,,BTGER12403199001,DOLL Benedikt,GER,0+1+1+1,3,31:31.6,40,140,,+1:23.8,0,22.0,1:43.7,+23.8,7,2:46.9,+2:46.9,20,27:25.1,+27:25.1,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
6,,BTFRA11107199501,JACQUELIN Emilien,FRA,0+0+1+1,2,31:40.1,38,138,,+1:32.3,462,6.0,1:32.8,+12.9,4,2:42.7,+2:42.7,7,26:57.1,+26:57.1,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
7,,BTFRA11409198801,FOURCADE Martin,FRA,0+1+1+0,2,31:40.3,36,136,,+1:32.5,329,47.0,1:54.6,+34.7,29,2:58.1,+2:58.1,9,26:58.7,+26:58.7,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
8,,BTNOR13007199001,BJOENTEGAARD Erlend,NOR,2+0+2+1,5,31:49.8,34,,,+1:42.0,105,17.0,1:41.6,+21.7,27,2:57.2,+2:57.2,2,26:40.8,+26:40.8,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
9,,BTGER11803198701,PEIFFER Arnd,GER,0+0+1+0,1,31:59.4,32,132,,+1:51.6,490,33.0,1:49.4,+29.5,23,2:56.8,+2:56.8,16,27:17.6,+27:17.6,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
10,,BTGER11411198801,SCHEMPP Simon,GER,0+0+0+0,0,32:06.1,31,131,,+1:58.3,560,29.0,1:47.4,+27.5,18,2:55.2,+2:55.2,25,27:35.6,+27:35.6,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
11,,BTGER10811199401,HORN Philipp,GER,0+0+1+0,1,32:11.8,30,,,+2:04.0,511,32.0,1:49.0,+29.1,33,3:01.4,+3:01.4,19,27:21.8,+27:21.8,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
12,,BTNOR12305199701,DALE-SKJEVDAL Johannes,NOR,0+0+2+2,4,32:14.6,29,,,+2:06.8,189,35.0,1:50.0,+30.1,39,3:02.9,+3:02.9,10,27:04.8,+27:04.8,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
13,,BTRUS13101199201,LOGINOV Alexandr,RUS,0+0+0+1,1,32:15.9,28,128,,+2:08.1,315,11.0,1:37.5,+17.6,16,2:53.1,+2:53.1,36,27:59.5,+27:59.5,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
14,,BTCZE12301199101,KRCMAR Michal,CZE,2+1+1+0,4,32:39.7,27,127,,+2:31.9,420,19.0,1:42.2,+22.3,13,2:51.1,+2:51.1,14,27:11.5,+27:11.5,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
15,,BTFRA10312199101,DESTHIEUX Simon,FRA,1+1+1+2,5,32:39.9,26,,,+2:32.1,252,999.0,1:51.6,+31.7,30,2:59.0,+2:59.0,13,27:09.9,+27:09.9,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
16,,BTAUT10911198601,EBERHARD Julian,AUT,2+2+0+1,5,32:40.5,25,125,,+2:32.7,287,10.0,1:36.6,+16.7,14,2:52.9,+2:52.9,12,27:08.5,+27:08.5,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
17,,BTITA10611198901,WINDISCH Dominik,ITA,0+1+2+3,6,32:42.2,24,124,,+2:34.4,196,45.0,1:52.3,+32.4,34,3:01.7,+3:01.7,8,26:57.4,+26:57.4,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
18,,BTBUL11703198701,ILIEV Vladimir,BUL,1+0+1+1,3,33:02.0,23,123,,+2:54.2,497,999.0,1:52.2,+32.3,26,2:57.0,+2:57.0,26,27:36.6,+27:36.6,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
19,,BTSWE10809199501,PONSILUOMA Martin,SWE,1+1+1+0,3,33:02.4,22,122,,+2:54.6,406,7.0,1:33.0,+13.1,9,2:48.5,+2:48.5,38,27:59.9,+27:59.9,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
20,,BTUKR10511199101,PIDRUCHNYI Dmytro,UKR,0+1+2+2,5,33:02.8,21,121,,+2:55.0,441,4.0,1:24.8,+4.9,3,2:41.7,+2:41.7,17,27:18.7,+27:18.7,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
21,,BTRUS10302198801,LAPSHIN Timofei,KOR,0+2+1+0,3,33:07.3,20,120,,+2:59.5,448,1.0,1:19.9,0.0,1,2:32.5,+2:32.5,43,28:11.3,+28:11.3,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
22,,BTFRA11111199101,CLAUDE Florent,BEL,0+1+1+0,2,33:10.8,19,119,,+3:03.0,497,59.0,2:04.9,+45.0,59,3:15.7,+3:15.7,33,27:48.1,+27:48.1,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
23,,BTGER11911199101,KUEHN Johannes,GER,0+0+2+4,6,33:11.8,18,,,+3:04.0,385,52.0,1:58.1,+38.2,49,3:05.8,+3:05.8,4,26:55.2,+26:55.2,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
24,,BTITA13009198901,HOFER Lukas,ITA,1+1+3+2,7,33:12.2,17,117,,+3:04.4,259,57.0,2:01.8,+41.9,53,3:08.1,+3:08.1,6,26:56.0,+26:56.0,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
25,,BTSLO12808199201,TRSAN Rok,SLO,0+0+0+0,0,33:12.4,16,116,,+3:04.6,777,5.0,1:31.8,+11.9,17,2:53.4,+2:53.4,45,28:12.0,+28:12.0,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
26,,BTAUT12302198301,EDER Simon,AUT,1+1+0+1,3,33:14.2,15,115,,+3:06.4,532,20.0,1:42.8,+22.9,15,2:53.0,+2:53.0,32,27:44.1,+27:44.1,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
27,,BTUKR13004198701,PRYMA Artem,UKR,0+0+1+2,3,33:15.6,14,114,,+3:07.8,609,18.0,1:41.9,+22.0,19,2:55.8,+2:55.8,24,27:31.8,+27:31.8,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
28,,BTBLR11904199701,LABASTAU Mikita,BLR,0+0+0+0,0,33:15.7,13,113,,+3:07.9,763,50.0,1:57.3,+37.4,58,3:15.4,+3:15.4,35,27:56.0,+27:56.0,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
29,,BTUKR11712199601,DUDCHENKO Anton,UKR,0+0+1+2,3,33:23.3,12,112,,+3:15.5,546,51.0,1:58.0,+38.1,46,3:05.5,+3:05.5,28,27:38.1,+27:38.1,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
30,,BTRUS13103199301,ELISEEV Matvei,RUS,1+0+0+0,1,33:33.4,11,111,,+3:25.6,532,8.0,1:34.7,+14.8,11,2:49.5,+2:49.5,54,28:49.7,+28:49.7,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
31,,BTRUS10503199601,PORSHNEV Nikita,RUS,0+0+2+0,2,33:33.8,10,110,,+3:26.0,504,55.0,1:59.9,+40.0,48,3:05.7,+3:05.7,46,28:17.7,+28:17.7,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
32,,BTITA12908199101,BORMOLINI Thomas,ITA,1+0+0+1,2,33:34.0,9,109,,+3:26.2,917,36.0,1:50.2,+30.3,22,2:56.5,+2:56.5,22,27:28.6,+27:28.6,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
33,,BTLAT12705198801,RASTORGUJEVS Andrejs,LAT,1+0+2+1,4,33:43.0,8,108,,+3:35.2,623,48.0,1:55.6,+35.7,44,3:04.7,+3:04.7,23,27:29.6,+27:29.6,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
34,,BTFRA12212199401,CLAUDE Fabien,FRA,0+0+3+3,6,33:45.1,7,,,+3:37.3,623,58.0,2:03.2,+43.3,39,3:02.9,+3:02.9,5,26:55.5,+26:55.5,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
35,,BTSWE12403199201,FEMLING Peppe,SWE,0+0+0+1,1,33:46.5,6,106,,+3:38.7,882,27.0,1:46.8,+26.9,37,3:02.8,+3:02.8,39,28:00.6,+28:00.6,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
36,,BTRUS11302198801,GARANICHEV Evgenii,RUS,0+1+0+1,2,34:01.6,5,,,+3:53.8,546,49.0,1:56.6,+36.7,44,3:04.7,+3:04.7,52,28:34.1,+28:34.1,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
37,,BTFIN12501199601,SEPPALA Tero,FIN,2+1+1+2,6,34:07.8,4,104,,+4:00.0,574,34.0,1:49.8,+29.9,46,3:05.5,+3:05.5,18,27:20.6,+27:20.6,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
38,,BTRUS12802198801,BOCHARNIKOV Sergey,BLR,0+1+0+2,3,34:12.4,3,103,,+4:04.6,546,60.0,2:05.0,+45.1,56,3:14.1,+3:14.1,44,28:11.5,+28:11.5,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
39,,BTSWE12803199701,SAMUELSSON Sebastian,SWE,3+1+1+1,6,34:16.0,2,102,,+4:08.2,532,15.0,1:39.9,+20.0,21,2:56.4,+2:56.4,29,27:39.8,+27:39.8,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
40,,BTSWE10310199201,NELIN Jesper,SWE,2+1+1+1,5,34:16.8,1,,,+4:09.0,714,28.0,1:47.2,+27.3,52,3:07.8,+3:07.8,21,27:25.7,+27:25.7,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
41,,BTCZE11802199401,VACLAVIK Adam,CZE,0+2+1+2,5,34:17.3,,100,,+4:09.5,637,999.0,1:51.6,+31.7,37,3:02.8,+3:02.8,27,27:37.7,+27:37.7,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
42,,BTCZE12112199801,STVRTECKY Jakub,CZE,0+1+3+2,6,34:18.1,,99,,+4:10.3,413,56.0,2:00.2,+40.3,55,3:13.9,+3:13.9,31,27:43.9,+27:43.9,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
43,,BTFRA10207199101,GUIGONNAT Antonin,FRA,2+0+2+0,4,34:18.5,,,,+4:10.7,910,9.0,1:35.4,+15.5,8,2:47.3,+2:47.3,30,27:40.7,+27:40.7,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
44,,BTSUI10510198901,WEGER Benjamin,SUI,0+3+0+0,3,34:22.5,,97,,+4:14.7,903,30.0,1:48.4,+28.5,51,3:07.7,+3:07.7,34,27:48.5,+27:48.5,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
45,,BTAUT13112199601,LEITNER Felix,AUT,0+2+1+0,3,34:27.0,,96,,+4:19.2,791,53.0,1:59.1,+39.2,57,3:14.9,+3:14.9,40,28:00.7,+28:00.7,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
46,,BTRUS12103199401,LATYPOV Eduard,RUS,1+0+1+0,2,34:32.7,,,,+4:24.9,882,25.0,1:45.9,+26.0,25,2:56.9,+2:56.9,51,28:30.7,+28:30.7,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
47,,BTUKR11311199201,TKALENKO Ruslan,UKR,1+1+0+2,4,34:33.1,,,,+4:25.3,679,37.0,1:50.3,+30.4,50,3:06.7,+3:06.7,42,28:09.2,+28:09.2,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
48,,BTUSA11705198901,NORDGREN Leif,USA,1+1+1+1,4,34:44.1,,93,,+4:36.3,672,26.0,1:46.3,+26.4,35,3:02.1,+3:02.1,49,28:22.3,+28:22.3,BT1920SWRLCP03SMPU,BT1920SWRLCP03,Annecy-Le Grand Bornand,Men 12.5km Pursuit,2019-12-21,1920,Male
